GroupApproximation.SimpleKazhdanSofic.General.generalCommutatorWitness	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralCommutatorSpan	69
GroupApproximation.SimpleKazhdanSofic.General.mem_range_epsilonHom_of_mem_epsilonSpan	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralSimplicityNormalSubgroup	95
GroupApproximation.SimpleKazhdanSofic.General.mul_charFn_mul_mem	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralCommutatorProducts	176
GroupApproximation.SimpleKazhdanSofic.General.offDiag_eq_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRoot	67
GroupApproximation.SimpleKazhdanSofic.General.one_mem_levelIdeal_of_smul_cover	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralSimplicityNormalSubgroup	78
GroupApproximation.SimpleKazhdanSofic.General.single_mul_charFn_mul_single_mem	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralCommutatorProducts	122
GroupApproximation.SimpleKazhdanSofic.General.unit_mul_charFn_mul_inv	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralSimplicityNormalSubgroup	71
GroupApproximation.SimpleKazhdanSofic.IsCovariantPair	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralSimplicityStatement	56
GroupApproximation.SimpleKazhdanSofic.isMarkedLimit_of_matricial	GroupApproximation.Manuscript.SimpleKazhdanSofic.MatricialMarkedLimitWords	124
GroupApproximation.SimpleKazhdanSofic.isTopologicallyFree_shift	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainFromGeneral	135
GroupApproximation.SimpleKazhdanSofic.IsTopologicallyFreeAction	GroupApproximation.Manuscript.SimpleKazhdanSofic.LamplighterAction	45
GroupApproximation.SimpleKazhdanSofic.LamplighterWP.hostProof	GroupApproximation.Manuscript.SimpleKazhdanSofic.LamplighterWP.Host	50
GroupApproximation.SimpleKazhdanSofic.LamplighterWP.manuscriptSentence_lefHostWordProblemAbove	GroupApproximation.Manuscript.SimpleKazhdanSofic.LamplighterWP.Sentences	53
GroupApproximation.SimpleKazhdanSofic.LamplighterWP.manuscriptSentence_solvableWordProblem_of_subgroupOfSolvableHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.LamplighterWP.Sentences	76
GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.IsExpanderLimitHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCorollaries.ExpanderLimitHosts	118
GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.IsNeighborExpanderFamily	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCorollaries.ExpanderLimitHosts	73
GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_familyEmbedsIffLEFCountableClasses	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCorollaries.ExpanderLimitHosts	167
GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_lefHostWordProblemAbove	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCorollaries.WordProblemHosts	72
GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_lefIffSubgroupOfExpanderLimitHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCorollaries.ExpanderLimitHosts	149
GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_solvableWordProblem_of_subgroupOfSolvableHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCorollaries.WordProblemHosts	88
GroupApproximation.SimpleKazhdanSofic.lefLamplighterStatement	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCharacterizationClosed	36
GroupApproximation.SimpleKazhdanSofic.lefUltraproductEmbeddingStatement	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	307
GroupApproximation.SimpleKazhdanSofic.perfectSpace_carrier	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainFromGeneral	145
GroupApproximation.SimpleKazhdanSofic.periodicExt	GroupApproximation.Manuscript.SimpleKazhdanSofic.FiniteModelsLeastPeriod	144
GroupApproximation.SimpleKazhdanSofic.printedBrownOzawaPestovAnswer	GroupApproximation.Manuscript.SimpleKazhdanSofic.ToeplitzAnswer	106
GroupApproximation.SimpleKazhdanSofic.printedCountableLEFHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCharacterizationClosed	45
GroupApproximation.SimpleKazhdanSofic.PrintedCountableLEFHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCharacterization	79
GroupApproximation.SimpleKazhdanSofic.printedFinitelyPresentedRFInstance	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFHostInstancesClosed	39
GroupApproximation.SimpleKazhdanSofic.printedGeneralElementaryGeneration	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRingPropertyT	192
GroupApproximation.SimpleKazhdanSofic.printedGeneralElementaryIdentities	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRingPropertyT	124
GroupApproximation.SimpleKazhdanSofic.printedGXAnswersBrownOzawaPestov_of_main	GroupApproximation.Manuscript.SimpleKazhdanSofic.ToeplitzAnswer	118
GroupApproximation.SimpleKazhdanSofic.printedRecursiveLanguageInstance	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFHostInstancesClosed	44
GroupApproximation.SimpleKazhdanSofic.printedRecursivelyPresentedLEFHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCharacterizationClosed	54
GroupApproximation.SimpleKazhdanSofic.PrintedRecursivelyPresentedLEFHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCharacterization	95
GroupApproximation.SimpleKazhdanSofic.printedRecursivelyPresentedLEFHostInstances	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFHostInstancesLamplighterClosed	26
GroupApproximation.SimpleKazhdanSofic.PrintedRecursivelyPresentedLEFHostInstances	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFHostInstances	54
GroupApproximation.SimpleKazhdanSofic.printedSimpleKazhdanSoficMain	GroupApproximation.Manuscript.SimpleKazhdanSofic.SimpleKazhdanSoficMainClosed	30
GroupApproximation.SimpleKazhdanSofic.PrintedSimpleKazhdanSoficMain	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainAssembly	104
GroupApproximation.SimpleKazhdanSofic.printedSimpleKazhdanSoficMain_of_pieces	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainAssembly	173
GroupApproximation.SimpleKazhdanSofic.ringEquiv	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainFromGeneral	73
GroupApproximation.SimpleKazhdanSofic.shift_smul_apply	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainFromGeneral	53
GroupApproximation.SimpleKazhdanSofic.shiftMatrix_mul_diagonal_mul_shiftMatrix_neg	GroupApproximation.Manuscript.SimpleKazhdanSofic.PeriodicMatrixUnits	65
GroupApproximation.SimpleKazhdanSofic.shiftMulAction	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainFromGeneral	44
GroupApproximation.SimpleKazhdanSofic.single_mem_closure	GroupApproximation.Manuscript.SimpleKazhdanSofic.PeriodicMatrixUnits	127
GroupApproximation.SimpleKazhdanSofic.single_self_mem_closure	GroupApproximation.Manuscript.SimpleKazhdanSofic.PeriodicMatrixUnits	110
GroupApproximation.SimpleKazhdanSofic.subset_closure_forwardOrbit_of_minimal	GroupApproximation.Manuscript.SimpleKazhdanSofic.FiniteModelsForwardOrbit	29
GroupApproximation.SimpleKazhdanSofic.ThmMainA.isExpanderLimit_of_isMarkedLimit	GroupApproximation.Manuscript.SimpleKazhdanSofic.ThmMainA.MarkedGroups	181
GroupApproximation.SimpleKazhdanSofic.ThmMainA.IsExpanderLimitOfClass	GroupApproximation.Manuscript.SimpleKazhdanSofic.ThmMainA.MarkedGroups	110
GroupApproximation.SimpleKazhdanSofic.ThmMainA.manuscriptSentence_limitsOfFiniteGroupsAreLEF	GroupApproximation.Manuscript.SimpleKazhdanSofic.ThmMainA.MarkedGroups	220
GroupApproximation.SimpleKazhdanSofic.toeplitzSubshift_infinite	GroupApproximation.Manuscript.SimpleKazhdanSofic.ToeplitzAnswer	80
GroupApproximation.SimpleKazhdanSofic.toeplitzSubshift_isMinimal	GroupApproximation.Manuscript.SimpleKazhdanSofic.ToeplitzAnswer	58
GroupApproximation.SimpleKazhdanSofic.translates_distinct_of_leastPeriod	GroupApproximation.Manuscript.SimpleKazhdanSofic.SubshiftMatricial	115
GroupApproximation.SimpleKazhdanSofic.zpow_apply_ne_self	GroupApproximation.Manuscript.SimpleKazhdanSofic.RingPartitions	68
GroupApproximation.WordGraph.exists_radius	GroupApproximation.Dynamics.SubshiftFiniteWindow	32
