STALE	22a0c140cef2	abb56744db26	0.76	280	structural	The last construction has none. | The last group has none.
STALE	2742335b7b65	bcc99703f838	0.89	1644	partial	Hull's proof treats $m=1$ by passing to $G/\normal{r}_G$ for one element $r$ and the general case by induction on $m$~\cite[proof of Theorem~7.1]{Hull}, so $\ker\varphi$ is the normal closure of $m$ elements and $Q$ is f | Hull's proof treats $m=1$ by passing to $G/\normal{r}_G$ for one element $r$ and the general case by induction on $m$, using his clause~(d), that $\varphi(N)$ is again suitable~\cite[proof of Theorem~7.1]{Hull}, so $\ker
STALE	30125ec98db7	664f4f34b841	0.81	234	formalized	Then $H\cong\EL_4(R)$, and $H$ is finitely generated, nontrivial, simple, has property~\textup{(T)}, and every homomorphism from $H$ to an MF group is trivial. So $H$ is not MF, and $C^*_{\mathrm r}(H)$ is separable and  | Every homomorphism from $H$ to an MF group is trivial. So $H$ is not MF, and $C^*_{\mathrm r}(H)$ is separable and stably finite but not MF, while $C^*_{\max}(H)$ is not finite: it contains a proper isometry.
STALE	4c2aacdde5bf	eefa8a852d05	0.87	1239	structural	For the converse we use Theorem~\ref{thm:full-defect-ring} in the following form. | We use Theorem~\ref{thm:full-defect-ring} in the following form.
STALE	5220a08c2507	0a882030dcd9	0.99	1629	structural	We use the following consequence of Hull's small cancellation theorem~\cite[Theorem~7.1(a), (b), and (e)]{Hull}. | We use the following consequence of Hull's small cancellation theorem~\cite[Theorem~7.1(a), (c), and (e)]{Hull}.
STALE	72af66964b20	a494a9e94d28	0.89	324	attribution	We recommend Eckhardt's writeup~\cite{Eckhardt}: a short, elementary proof that certain generalized wreath products are not MF\@. | Eckhardt's note~\cite{Eckhardt} gives a short, elementary proof that certain generalized wreath products are not MF\@.
STALE	8e6f029a8fbc	a16637da7249	0.92	66	formalized	We also construct a sofic group that is not MF, whose canonical trace on the maximal group $C^*$-algebra is amenable but not quasidiagonal, and a torsion-free group with no nontrivial homomorphism to an MF group. | We also construct a sofic group that is not MF, whose canonical trace on the maximal group $C^*$-algebra is amenable but not quasidiagonal, and a finitely presented torsion-free group with property~\textup{(T)} and no no
STALE	9930780730b1	8b1ec28a0e73	0.60	1719	partial	The algebra $C^*_{\mathrm r}(Q)$ is separable, unital, generated by two unitaries, simple, has a unique tracial state, has stable rank one, is stably finite, and is not MF\@. | It has a unique tracial state and stable rank one, and it is stably finite but not MF\@.
STALE	995146227d08	828a8cc4992b	0.93	830	formalized	Put $f=1-vw$, an idempotent with $fv=0=wf$, and | Put $f=1-vw$, an idempotent with $fv=0=wf$.
STALE	d281c2f5ee4e	61827aea7807	0.76	187	formalized	Second, for a normal property-\textup{(T)} subgroup $K\le\mathfrak D_G(L)$, a corona homomorphism nontrivial on $K$ compresses to a corner, renormalized by its own rank, on which the Kazhdan projection of $K$ vanishes wh | Its limiting trace is then the trivial character of $K$, which takes the value $1$ on that projection (Theorem~\ref{thm:normal-kazhdan}).\footnote{A Hilbert--Schmidt bound on the multiplicative defect does not give an op
STALE	f077e2b56a7b	523f02126056	0.80	324	formalized	Here the rigidity comes from the Kazhdan projection of $L$ in a norm matrix corona, which commutes with the compressor because the corona is stably finite, and the contradiction is a commutator $[ucu^{-1},\ell]\ne1$ that | Here the rigidity comes from the Kazhdan projection of $L$ in a norm matrix corona, which commutes with the compressor because the corona is stably finite, and the obstruction is a commutator $[ucu^{-1},\ell]\ne1$ that e
STALE	f7308dd7af88	29d7a8ccf93a	0.90	207	formalized	This happens once, in the universal unital associative ring $\mathcal C=\mathbb Z\langle s_0,s_1,t_0,t_1\rangle/ (t_is_j-\delta_{ij}:i,j\in\{0,1\})$, and $\EL_4(\mathcal C)$ then maps to every $\EL_n(R)$ below with norma | It suffices to do this once, in the universal unital associative ring $\mathcal C=\mathbb Z\langle s_0,s_1,t_0,t_1\rangle/ (t_is_j-\delta_{ij}:i,j\in\{0,1\})$, since $\EL_4(\mathcal C)$ maps to every $\EL_n(R)$ below wit
STALE	fd023c25704f	4daee6130a7d	0.79	1327	definition	A tracial state $\tau$ on $A$ is \emph{amenable} if there are u.c.p. | A tracial state $\tau$ on $A$ is \emph{amenable} if there are unital completely positive (u.c.p.
STALE	fd0d980f0cdb	113e60b5f202	0.89	66	formalized	The obstruction is a property-\textup{(T)} subgroup conjugated into a proper subgroup of itself, together with a normal property-\textup{(T)} subgroup of the resulting commutator defect. | The obstruction is a property-\textup{(T)} subgroup conjugated into a proper subgroup of itself, together with a property-\textup{(T)} subgroup of the resulting commutator defect that is normal in the whole group.
ROW	s-sec3a.tsv	LINE:1051	NONE	old:1051	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_oneSidedMaximalJInjective GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_oneSidedMaximalUnitGroupNotMF	proof sentence: jMap injective via T_i j(A) S_j = A_ij, R^x not MF, via already-closed AllCharacteristics wrapper; these carriers themselves written, unlanded, 
ROW	o-leavitt-k1.tsv	6d3ca647302e	6d3ca647302e	1320	partial	GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRingEJZUnconditional.manuscriptLeavittMFQuotientTwoAllCharacteristics GroupApproximation.LeavittScalarQuotient.manuscriptSentence_leavittScalarQuotientRankTwo GroupApproximation.LeavittScalarQuotient.manuscriptSentence_leavittScalarQuotientFiniteField GroupApproximation.LeavittKOneRankTwo.printedLeavittKOneFormula	UPGRADED 2026-09-09 (lane o-leavitt-k1; SHAs 6206573ce, 07ec6b253). The second clause (k=F_q, quotient cyclic of order gcd(q-1,d-1)) was recorded as a real unco
ROW	o-leavitt-k1.tsv	2d6ab84875e0	2d6ab84875e0	243	partial	GroupApproximation.LeavittKOneScalar.scalarSurjective_of_khanhThanh GroupApproximation.LeavittKOneScalar.printedLeavittKOneFormula_of_khanhThanh GroupApproximation.LeavittKOneRankTwo.printedLeavittKOneFormula GroupApproximation.LeavittScalarQuotient.manuscriptSentence_leavittScalarQuotientFiniteField GroupApproximation.PowerColimit.ofStageQuotientEquiv	Introduction sentence "For the unit group of L_k(1,d) the quotient is k^x/(k^x)^{d-1}". Not carried before. Now closed at d=2, and at general d reduced to the s
ROW	o-leavitt-k1.tsv	6aef426dfc7a	6aef426dfc7a	1298	partial	GroupApproximation.Manuscript.OneSidedMFRadical.LeavittMFQuotientGeneral.manuscriptLeavittMFQuotientGeneralUnconditional GroupApproximation.KOneDescent.aryLeavitt_unstableQuotient_equiv GroupApproximation.LeavittKOneScalar.printedLeavittKOneFormula_of_khanhThanh GroupApproximation.LeavittKOneRankTwo.printedLeavittKOneFormula	cor:leavitt-mf-quotient statement clause, previously unassigned. First two conjuncts (H isomorphic to GL_d(R); Rad_MF(H)=[H,H]=EL_d(R)) unconditional at every d
ROW	o-leavitt-k1.tsv	4321530b3fec	4321530b3fec	1307	partial	GroupApproximation.Manuscript.OneSidedMFRadical.LeavittMFQuotientGeneral.manuscriptLeavittMFQuotientGeneral GroupApproximation.LeavittKOneScalar.PrintedKhanhThanhDiagonalDecomposition GroupApproximation.LeavittKOneScalar.scalarSurjective_of_khanhThanh	UPDATED 2026-09-09 (lane o-leavitt-k1; SHA 07ec6b253). The row already recorded that the K_1(R)=k^x/(k^x)^{d-1} half of the Khanh-Thanh citation is not carried.
ROW	o-agp-idem.tsv	LINE:1192	NONE	old:1192	formalized	GroupApproximation.MFQuotientUnits.AGPPropositionOneFive GroupApproximation.MFQuotientUnits.agpPropositionOneFive GroupApproximation.MFQuotientUnits.isSimpleRing_corner GroupApproximation.MFQuotientUnits.exists_properIsometry_corner GroupApproximation.MFQuotientUnits.span_one_sub_eq_top_corner GroupApproximation.MFQuotientUnits.isPurelyInfiniteSimpleRing_corner	Clauses 1-3 of the sentence (every nonzero idempotent is infinite; eRe contains s,t with ts=e/=st; eRe is simple, so e-st generates eRe as a two-sided ideal) ar
ROW	o-agp-idem.tsv	LINE:1210	NONE	old:1210	formalized	GroupApproximation.MFQuotientUnits.PrintedItemA GroupApproximation.MFQuotientUnits.printedItemA GroupApproximation.MFQuotientUnits.PrintedItemAShape GroupApproximation.MFQuotientUnits.printedItemAShape GroupApproximation.MFQuotientUnits.PrintedTwistedPeirceMatrixRing GroupApproximation.MFQuotientUnits.printedTwistedPeirceMatrixRing GroupApproximation.MFQuotientUnits.mem_twistedCorner_iff GroupApproximation.MFQuotientUnits.twistedIdentity GroupApproximation.MFQuotientUnits.peirceElementarySubgroup GroupApproximation.MFQuotientUnits.FactorsThrough	Item (a), whole sentence, both halves. printedItemA is the closed existential package: for every purely infinite simple ring and every m >= 4 there are orthogon
ROW	s-sec2b.tsv	LINE:595	a1f7e96658eb	old:595	structural		"A corner occupying a vanishing fraction of the matrix can therefore carry the entire obstruction, which is why the corner below is renormalized by its own rank
ROW	s-sec2b.tsv	LINE:622	NONE	old:622	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.CornerCoronaEmbedding.cornerEmbedSeq_cornerCompressSeq_apply GroupApproximation.Manuscript.OneSidedMFRadical.CornerCoronaEmbedding.norm_mk_cornerEmbedSeq GroupApproximation.Manuscript.OneSidedMFRadical.CornerCoronaEmbedding.cornerEmbedSeq_mul GroupApproximation.Manuscript.OneSidedMFRadical.CornerCoronaEmbedding.cornerEmbedSeq_star GroupApproximation.Manuscript.OneSidedMFRadical.CornerCoronaEmbedding.cornerEmbedSeq_one_apply	lem:central-corona-corner proof: "Identifying each corner q_nM_{d_n}(C)q_n with M_{r_n}(C) identifies the corner qQ_dq with the corona Q_r: a bounded sequence (
ROW	s-sec2b.tsv	LINE:707	47c65457b63c,4cd99c2ee1cb,570d0f5d862a,91a29e789438	old:707	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.normalKazhdan_le_actualCoronaMFResidual_of_le_printedDefect GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptPrintedDefectNormalKazhdanRadical	thm:compression-criterion proof, first sentences: "By Corollary~\ref{cor:defect-hs}, every operator norm asymptotic representation of G satisfies ||V_n(k)-1||->
ROW	s-sec2b.tsv	LINE:670	5c6689ae5e75,00691a0fd65c,54db830af92e	old:670	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_ultrafilterNormalizedTraceWellDefined GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_ultrafilterNormalizedTraceIsWellDefinedTracialState	thm:normal-kazhdan proof: "Fix a free ultrafilter omega and let tau be the limit along omega of the normalized traces of the coordinates M_{r_n}(C). A norm-null
ROW	s-sec2b.tsv	LINE:646	99a3c8b3d8f9,a7997fb95c84,9658ec21017b,5abc59e0d8cc	old:646	structural	GroupApproximation.Manuscript.OneSidedMFRadical.NormalKazhdanPrintedRoute.manuscriptNormalKazhdanRadical_printedRoute GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptNormalKazhdanRadical	thm:normal-kazhdan proof, sentence 1: "Suppose that a corona homomorphism Theta:G->U(Q_d) is nontrivial on K." Proof-by-contradiction framing, not new mathemati
ROW	s-sec2b.tsv	LINE:659	3e281c6ee4c3,2e9741292f4c,0239ca7d2b5e,0c1ad4392d72	old:659	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptCornerCoronaClass	thm:normal-kazhdan proof: "By Lemma~\ref{lem:central-corona-corner} there is an operator norm asymptotic representation W_n:G->U(r_n) whose corona homomorphism 
ROW	s-sec2b.tsv	LINE:674	NONE	old:674	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_ultrafilterTraceOfCornerUnitaryIsOne	thm:normal-kazhdan proof: "The hypothesis applies to (W_n) itself, so |tr_{r_n}(W_n(k))-1|<=||W_n(k)-I_{r_n}||_2 -> 0 (k in K)... and therefore tau(pi(u_k))=1 f
ROW	s-sec2b.tsv	LINE:682	NONE	old:682	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_trivialCharacterProperties GroupApproximation.Manuscript.OneSidedMFRadical.maximalGroupCStarTrivialCharacter_generator GroupApproximation.Manuscript.OneSidedMFRadical.maximalGroupCStarTrivialCharacter_kazhdanProjection	thm:normal-kazhdan proof: "The trivial character chi of K is the state of C*_max(K) with chi(u_k)=1 for every k, and it has chi(e_K)=1." chi := maximalGroupCSta
ROW	o-preusser.tsv	4fb6ccd3e134	4fb6ccd3e134	1205	formalized	GroupApproximation.AryLeavitt.isPurelyInfiniteSimpleRing	UPGRADE of a stale partial row. The row still says "the cited carrier proves only the one instance in scope here, R=L_F2(1,2)"; that was true before commit a86b
ROW	o-preusser.tsv	2bf4b5aca1b4	2bf4b5aca1b4	1178	formalized	GroupApproximation.manuscriptSentence_purelyInfiniteSimpleIsExchange GroupApproximation.PreusserSandwichExchange.binaryLeavitt_isPurelyInfiniteSimpleRing GroupApproximation.PreusserSandwichExchange.binaryLeavitt_isExchangeRing GroupApproximation.PreusserSandwichExchange.manuscriptSentence_preusserSandwichForExchangeRings GroupApproximation.PreusserSandwichExchange.manuscriptSentence_rankFourSandwich	Replaces the previous carrier list, whose own note conceded that the Preusser application "is cited, not covered by the named declarations", and that pure infin
ROW	o-preusser.tsv	d38df1795c78	d38df1795c78	1185	formalized	GroupApproximation.BinaryLeavitt.center_eq_bot GroupApproximation.manuscriptSentence_leavittCentreIsBaseField GroupApproximation.Manuscript.OneSidedMFRadical.sentence_9e719f10dc89 GroupApproximation.Manuscript.OneSidedMFRadical.sentence_4b5ccef4a04e	Adds the literal centre computation the sentence cites. BinaryLeavitt.center_eq_bot is Z(L_k(1,2)) = k, hence Z(R) = F_2 at k = ZMod 2, the printed Aranda Pino-
ROW	o-preusser.tsv	a71f65809e0b	a71f65809e0b	1170	formalized	GroupApproximation.Manuscript.NonMFSentences.HeadlineCitationSentences.manuscriptSentence_finitelyGeneratedGivesPropertyT GroupApproximation.Manuscript.NonMFSentences.HeadlineCitationSentences.manuscriptSentence_propertyTGivesFinitelyGenerated GroupApproximation.Manuscript.NonMFSentences.HeadlineCitationSentences.headlineGroup_finitelyGenerated_via_propertyT GroupApproximation.Manuscript.OneSidedMFRadical.RankFourEndpoint.hasKazhdanPropertyT_viaEJZ	The two cited implications of this sentence bundle are now carried in the PRINTED vocabulary and both citations are proved, not assumed. manuscriptSentence_fini
ROW	o-preusser.tsv	b45891d88426	b45891d88426	1051	formalized	GroupApproximation.Manuscript.NonMFSentences.HeadlineCitationSentences.manuscriptSentence_pairSubringElementaryPropertyT GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRing.compressorOf_strict	Was unassigned. Two clauses. The property (T) clause is closed with no hypothesis at all: manuscriptSentence_pairSubringElementaryPropertyT proves that for ANY 
ROW	o-preusser.tsv	88cdb5eaabb4	88cdb5eaabb4	1060	formalized	GroupApproximation.RankDescent.wordT_mul_jMap_mul_wordS GroupApproximation.RankDescent.jMap_injective GroupApproximation.RankDescent.jHom GroupApproximation.IsOperatorMF.subgroup GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRingEJZUnconditional.manuscriptUnitGroupNotMFAllCharacteristics	Was unassigned; every clause is already landed, no new code was needed. The reproducing identity T_i j(A) S_j = A_ij is wordT_mul_jMap_mul_wordS and injectivity
ROW	o-preusser.tsv	b1b04e376fe7	b1b04e376fe7	99	formalized	GroupApproximation.Manuscript.NonMFSentences.KorchaginSentence.manuscriptSentence_korchaginFullSequenceSeparation	Was graded attribution with no declarations, but the sentence asserts a mathematical equivalence, not a credit. manuscriptSentence_korchaginFullSequenceSeparati
ROW	o-preusser.tsv	e4fcef4295ca	e4fcef4295ca	756	formalized	GroupApproximation.MatrixCoronaFinite.mfAlgebra_isStablyFinite GroupApproximation.ResiduallyFiniteDimensionalMF.isMFAlgebra	Reconfirmed by reading both declarations on origin/main, no new code needed. mfAlgebra_isStablyFinite proves the closed Prop MFAlgebraIsStablyFinite; Residually
ROW	o-preusser.tsv	ad33e493e32f	ad33e493e32f	112	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptIntroductionSeparableCStarAlgebraIsMFDef	Reconfirmed, no new code. The carrier is an Iff.rfl: separability plus a corona embedding IS the tree's definition of IsMFAlgebra, so the printed sentence is th
ROW	o-preusser.tsv	2c614717a212	2c614717a212	1566	formalized	GroupApproximation.isSofic_of_every_finset_mem_sofic_subgroup GroupApproximation.isSofic_of_increasing_union GroupApproximation.SoficByAmenablePermanence.manuscriptSoficOfSoficKerOfAmenableQuotient GroupApproximation.AmenableTraceTheorem.manuscriptSentence_wSoficMechanism	Upgraded from naming only the W instance to naming both printed permanence properties at printed generality, all landed. "Soficity passes to directed unions" is
ROW	o-preusser.tsv	057fe08fb3bb	057fe08fb3bb	1084	formalized	GroupApproximation.Manuscript.NonMFSentences.HeadlineCitationSentences.manuscriptSentence_pairSubringElementaryPropertyT GroupApproximation.ElementaryPadding.manuscriptSentence_elementaryPaddingFaithful GroupApproximation.ElementaryPadding.elementaryPad_injective	Was unassigned, then partial for one missing lemma, now closed. The property (T) clause is manuscriptSentence_pairSubringElementaryPropertyT: for ANY two ring e
ROW	o-agp-k1.tsv	72f07338d806	72f07338d806	1230	structural	GroupApproximation.MFQuotientUnits.mfHomKernel	thm:mf-quotient-units proof: "Write H=R^x and N=Rad_MF(H)." Naming only. mfHomKernel is the printed N, defined as the intersection of the kernels of all homomor
ROW	o-agp-k1.tsv	6c03d472e975	6c03d472e975	1230	formalized	GroupApproximation.MFQuotientUnitsKOne.agpUnitKappa GroupApproximation.MFQuotientUnitsKOne.agpUnitKappaResidue GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_kappaSurjectiveKernelCommutator GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_kappaSurjectiveKernelCommutatorAbstract	thm:mf-quotient-units proof: "Ara, Goodearl, and Pardo show that kappa is surjective with kernel [H,H] [AGP, Theorem 2.4]." PROVED, not cited, for the canonical
ROW	o-agp-k1.tsv	55adb8bf7a88	55adb8bf7a88	1230	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_countableAbelianIsMF GroupApproximation.MFQuotientUnits.countableAbelianMF	thm:mf-quotient-units proof: "A countable abelian group A is MF: C*_max(A) is commutative and separable, hence residually finite-dimensional and MF [BK], and Le
ROW	o-agp-k1.tsv	23b488384d1b	23b488384d1b	1230	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_radicalLeKerKappa	thm:mf-quotient-units proof: "So kappa is a homomorphism to an MF group, and N <= ker kappa." The intersection of the kernels of all homomorphisms to MF groups 
ROW	o-agp-k1.tsv	4c2aacdde5bf	STALE-OR-UNKNOWN	-	structural	GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRankTwo.PrintedFullComplementaryIdempotentsRankTwo	thm:mf-quotient-units proof: "For the converse we use Theorem thm:full-defect-ring in the following form." Announces the form; the form itself is the next sente
ROW	o-agp-k1.tsv	df9b558e0cb8	df9b558e0cb8	1239	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_cornerElementaryKillsMFTargets GroupApproximation.MFQuotientUnits.isInfiniteIdempotent_of_ne_zero	thm:mf-quotient-units proof: "Every nonzero idempotent e of R is infinite [AGP, Proposition 1.5], so eRe contains s,t with ts=e!=st, and eRe is simple, so e-st 
ROW	o-agp-k1.tsv	9fcd02a03747	9fcd02a03747	1252	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_cornerUnitsLieInRadical GroupApproximation.MFQuotientUnits.cornerUnitSubgroup_le_mfHomKernel	thm:mf-quotient-units proof, the display eq:corner-units and its justification: "since these units form the image of EL_m(eRe) under a homomorphism to H." The p
ROW	o-agp-k1.tsv	afe1782dc7bc	afe1782dc7bc	1255	attribution	GroupApproximation.MFQuotientUnitsKOne.manuscriptAGPInputs	thm:mf-quotient-units proof: "We use two facts from the proof of [AGP, Theorem 2.4], which rest on [AGP, Proposition 1.5 and Corollary 1.7] and on the elementar
ROW	o-agp-k1.tsv	1fd773c6c314	1fd773c6c314	1268	formalized	GroupApproximation.MFQuotientUnits.agpStepOne GroupApproximation.MFQuotientUnits.supported_commutator_mem_cornerUnitSubgroup	thm:mf-quotient-units proof, quoted fact (b): "For a nonzero idempotent e and n>=2 there are an idempotent f<e equivalent to e and orthogonal idempotents r_2,..
ROW	o-agp-k1.tsv	488237f2dec0	488237f2dec0	1277	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_menalMoncasiReduction	thm:mf-quotient-units proof: "Let u in ker kappa and write u=gvh as in (a)." Carrier is unconditional as of e3349b77d and holds for EVERY unit, not only for one
ROW	o-agp-k1.tsv	8c6a65ba3286	8c6a65ba3286	1277	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_cornerUnitsLieInRadical	thm:mf-quotient-units proof: "The elementary matrices with i,j <= m-1 form EL_{m-1}(T) inside (1-e_m)R(1-e_m) = M_{m-1}(T), so they lie in N by eq:corner-units.
ROW	o-agp-k1.tsv	f2f92d2bbb71	f2f92d2bbb71	1285	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_kappaVEqOne	thm:mf-quotient-units proof: "Hence u = v modulo N, and kappa(v)=kappa(u)=0 because N <= ker kappa." u and v differ by a corner unit, corner units lie in N, and
ROW	o-agp-k1.tsv	ce26fc21c942	ce26fc21c942	1290	structural	GroupApproximation.MFQuotientUnits.agpStepOne	thm:mf-quotient-units proof: "So let v=e+(1-e)v(1-e) with e!=0 and kappa(v)=0." Introduces the hypotheses of fact (b); they are the binders of agpStepOne.
ROW	o-agp-k1.tsv	c8680722d041	c8680722d041	1290	formalized	GroupApproximation.MFQuotientUnits.supported_commutator_mem_cornerUnitSubgroup GroupApproximation.MFQuotientUnits.agpStepOne	thm:mf-quotient-units proof: "With theta and P as in (b), v=1-P+theta(diag(v,1,...,1)), which lies in N by eq:corner-units." Carried as the conclusion v in corn
ROW	o-agp-k1.tsv	95141daa8321	95141daa8321	1290	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_conclusion GroupApproximation.MFQuotientUnitsKOne.manuscriptMFQuotientUnitsKOne	thm:mf-quotient-units proof, final sentence: "Hence ker kappa <= N." With the sentence N <= ker kappa this is N = ker kappa = [H,H], which with the rank reducti
ROW	o-agp-k1.tsv	c34115be7c92	c34115be7c92	1219	formalized	GroupApproximation.MFQuotientUnitsKOne.manuscriptCanonicalKOne GroupApproximation.MFQuotientUnitsKOne.manuscriptMFQuotientUnitsKOne	thm:mf-quotient-units statement, clause 1: "Then every homomorphism from GL_n(R) to an MF group factors uniquely through the canonical map GL_n(R) -> K_1(R), an
ROW	o-agp-k1.tsv	6b4a21de3f07	6b4a21de3f07	1219	formalized	GroupApproximation.MFQuotientUnitsKOne.manuscriptMFQuotientUnitsKOneAtBaseRing	thm:mf-quotient-units statement, clause 2: "Equivalently, Rad_MF(GL_n(R))=[GL_n(R),GL_n(R)] and GL_n(R)/Rad_MF(GL_n(R)) = K_1(R)." Both displays at every rank n
ROW	o-agp-k1.tsv	6aef426dfc7a	6aef426dfc7a	1298	partial	GroupApproximation.LeavittMFQuotientSentences.manuscriptLeavittMFQuotientWithKOne GroupApproximation.LeavittMFQuotientSentences.PrintedLeavittMFQuotientWithKOne	cor:leavitt-mf-quotient statement: "Then H = GL_d(R), and under this identification Rad_MF(H)=[H,H]=EL_d(R) and H/EL_d(R) = K_1(R) = k^x/(k^x)^{d-1}." Everythin
ROW	o-agp-k1.tsv	7916c8696def	7916c8696def	1307	formalized	GroupApproximation.LeavittMFQuotientSentences.manuscriptSentence_unitsEquivGL GroupApproximation.UniversalLeavitt.manuscriptSentence_rightModuleSelfSimilarity	cor:leavitt-mf-quotient proof: "The maps x -> (t_1 x,...,t_d x) and (y_1,...,y_d) -> sum_i s_i y_i are mutually inverse isomorphisms of right R-modules between 
ROW	o-agp-k1.tsv	3c68c15758e8	3c68c15758e8	1307	formalized	GroupApproximation.LeavittMFQuotientSentences.manuscriptSentence_theoremIdentifiesRadicalAndQuotient	cor:leavitt-mf-quotient proof: "Theorem thm:mf-quotient-units identifies the radical with [H,H] and the quotient with K_1(R)." BOTH clauses, applied to R=L_k(1,
ROW	o-agp-k1.tsv	4321530b3fec	4321530b3fec	1307	partial	GroupApproximation.LeavittMFQuotientSentences.manuscriptSentence_khanhThanhCommutatorInElementary GroupApproximation.Manuscript.OneSidedMFRadical.LeavittMFQuotientGeneral.printedKhanhThanhCommutatorInElementary	cor:leavitt-mf-quotient proof: "Khanh-Thanh show that GL_d(R)=EL_d(R)D_d(k), where D_d(k) is the abelian group of diagonal matrices with entries in k^x, which n
ROW	o-agp-k1.tsv	f6962254d259	f6962254d259	1307	formalized	GroupApproximation.LeavittMFQuotientSentences.manuscriptSentence_bothInclusions	cor:leavitt-mf-quotient proof: "So [H,H] <= EL_d(R), while EL_d(R) <= [H,H] because every homomorphism from EL_d(R) to an MF group is trivial (Theorem thm:full-
ROW	o-agp-k1.tsv	2d6574150d4d	2d6574150d4d	1285	formalized	GroupApproximation.MFQuotientUnitsItemA.manuscriptSteinbergDisplays GroupApproximation.MFQuotientUnitsItemA.manuscriptSentence_steinbergDisplaysMemNormal GroupApproximation.MFQuotientUnitsItemA.steinbergCommutatorMemNormal	thm:mf-quotient-units proof: "for distinct i,j <= m-1, e_im(x)=[e_ij(1),e_jm(x)], e_mj(x)=[e_mi(x),e_ij(1)] are products of an element of EL_{m-1}(T) and a conj
ROW	o-agp-k1.tsv	16df92a11bc9	16df92a11bc9	1290	formalized	GroupApproximation.MFQuotientUnitsItemA.manuscriptDiagInElementary GroupApproximation.MFQuotientUnitsItemA.manuscriptSentence_diagInElementary GroupApproximation.MFQuotientUnitsItemA.manuscriptSentence_diagInElementaryAndCommutator	thm:mf-quotient-units proof: "By the definition of K_1, diag(v,1,...,1) in EL_n(R) for some n >= 2." UPGRADED from partial: the printed EL_n(R) spelling at prin
ROW	o-agp-k1.tsv	5c5eeda68a8a	5c5eeda68a8a	1230	formalized	GroupApproximation.MFQuotientUnitsSentences.manuscriptSentence_matrixRingAgainPurelyInfinite GroupApproximation.MFQuotientUnits.agpMatrixReduction GroupApproximation.MFQuotientUnitsKOne.moritaKOne	thm:mf-quotient-units proof, sentence 1: "The ring M_n(R) is again countable, purely infinite, and simple [AGP, Corollary 1.7], and K_1(M_n(R)) = K_1(R) by Mori
ROW	o-agp-k1.tsv	64da88cf12a3	64da88cf12a3	1260	formalized	GroupApproximation.MFQuotientUnits.printedItemA GroupApproximation.MFQuotientUnits.agpMenalMoncasiReduction GroupApproximation.MFQuotientUnits.unit_reduces_to_supported	thm:mf-quotient-units proof, quoted fact (a), first sentence: "There are orthogonal idempotents e_1,...,e_m with sum 1, m>=4, such that e_1,...,e_{m-1} are pair
ROW	o-agp-k1.tsv	49ff6f7e8ad6	49ff6f7e8ad6	1260	formalized	GroupApproximation.MFQuotientUnits.printedItemA GroupApproximation.MFQuotientUnits.printedItemAShape GroupApproximation.MFQuotientUnits.printedTwistedPeirceMatrixRing GroupApproximation.MFQuotientUnits.mem_twistedCorner_iff	thm:mf-quotient-units proof, quoted fact (a), second sentence: "Then R is the ring of m x m matrices over T=e_1Re_1, with identity diag(1_T,...,1_T,f), whose la
